,filename,id,page,content_x,tag,article_id
2165,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742751-ZONE1146015542,6,"• DN kunde under torsdagen berätta att riksdagsledamoten Jonas Millard (SD) skapat Flashback-kontot SinX som i över ett decennium publicerat kvinnofömedrande inlägg. Bland annat inlägg som tipsar och uppmuntrar till våldtäkt. Jonas Millard, ordinarie ledamot i riksdagens konstitutionsutskott, nekar till att han skrivit de grova inläggen. -Jag gick ju it-programmet på gymnasiet, vi var väldigt intresserade av it-säkerhet. Jag registrerade det här kontot, jag registrerade också flera andra. Jag tror mycket väl att det här kontot kan vara registrerat på min e-postadress, har Jonas Millard tidigare sagt till DN. Enligt Jonas Millard ska runt 20 personer haft tillgång till kontot på Flashback. I en intervju med DN berättade Millard att lösenordet som använts på kontot var vad han kallar för ett ”standardlösenord”. -Jag vet att det lösenordet jag använde är något slags standardlösenord som jag har använt på massvis av konton. Jag vet att även vänner använde det för att de har lärt sig det efter ett tag. ",1,12
2166,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742751-ZONE1146015547,6,"DN kan nu visa att Jonas Millard använt samma lösenord på minst sju andra av sina internetkonton, bland annat mejladressen han hade som heltidsarvoderat oppositionsråd i Örebro kommun. 1 ett inlägg från 2007 som publicerats av Flashback-kontot SinX framgår det dessutom att personen som skrivit inlägget haft samma lösenord på sin dator. DN har tagit del av en publik databas med över sex miljarder läckta ",1,12
2168,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742751-ZONE1146015550,6,DN har avslöjat att Flashbackkontot Sin X med bland annat grovt kvinnofientligt innehåll startades av riksdagsledamoten Jonas Millard (SD). Kontot har publicerat tips på hur man ska draga och misshandla kvinnor för att sedan våldta dem. Bland inläggen finns också mycket detaljerade tips örn hur man går till väga när man köper sex utomlands. Jonas Millard nekar till att ha skrivit inläggen örn våldtäkt. Han säger,1,13
2169,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742752-ZONE1146015586,6,"Flera riksdagsledamöter reagerar nu på DN:s avslöjande om Jonas Millards Flashbackkonto från vilket det publicerats grovt kvinnofömedrande inlägg. Centerledaren Annie Lööf blir illa berörd av det som har publicerats från det anonyma kontot SinX. - Det visar att bakom alla dessa trollkonton vi ser i sociala medier så finns det makthavare, säger hon. ",1,14
2170,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742752-ZONE1146015589,6,• Riksdagsledamoten Jonas Millard är ordinarie ledamot i konstitutionsutskottet (KU) och medger för DN att han har startat det kvinnofientliga kontot SinX på Flashback. På kontot har det bland annat publicerats inlägg med tips örn hur man kan våldta kvinnor. Dessa inlägg nekar Jonas Millard till att ha författat. Han säger att fler personer ska ha haft tillgång till kontot. Lööf tycker att det är ”djupt anmärkningsvärt” att sådana uppgifter framkommer örn en ledamot i KU.,1,14
2171,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742751-ZONE1146015561,6,"Du har sagt flera gånger att du har sett att det har publicerats inlägg där som är opassande. -Ja, det har jag gjort, jag försökte ju se om man kan radera inlägg eller kontot på något sätt. Att byta lösenord var inget som du körde i botten då kan man säga? - Det är din tolkning av det, min möjliga tolkning är varför det inte gick att byta lösenord är för att den här e-postadressen inte har existerat på 15 år. För att byta lösenord på Flashback behöver man inte ha tillgång till e-postadressen som kontot registrerats med, det räcker att känna till sitt användarnamn och nuvarande lösenord. ",1,12
2172,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742752-ZONE1146015591,6,"-Det är något Jimmie Åkesson bör begrunda och ta ansvar för, säger C-ledaren. Hon blir ”väldigt illa berörd av det kontot har publicerat”. -Det visar att bakom alla dessa trollkonton vi ser i sociala medier och som jag och många andra kvinnor möter så finns det makthavare. Jag är bedrövad men inte förvånad att det är en sverigedemokrat som har ett Flashback-konto där dessa förfärliga, kvinnofömedrande saker publiceras. ",1,14
2173,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742752-ZONE1146015594,6,"Inte heller Jonas Sjöstedt, partiledare för Vänsterpartiet, är förvånad över uppgifterna. -Jag är beklämd och bestört. Det är ju ett kvinnohat som är sjukt och gränslöst. Och de harju väldig otur, Sverigedemokraterna, att det alltid är någon som går in på deras konton och uttalar sig - någon annan än de själva. Det är ju så, säger Vledaren. Bör ledamöter i KU ha ett särskilt gott omdöme? -Jag tycker att alla riksdagsleda- ",1,14
2167,dark-10747121_part01_page006.jpg,https://datalab.kb.se/dark-10747121#1-6-ARTICLE74742751-ZONE1146015571,6,"Flashback är ett svenskt internetforum där medlemmar kan kommentera tusentals olika ämnen. Forumet har kritiserats för att innehålla ryktesspridning örn människor, både offentliga och privata, oseriösa spekulationer örn gärningsmän till olika brott, drogliberala inlägg, grova påhopp, näthat och uppmaningar till brott mot privatpersoner och grupper i samhället. Forumet har även uppmärksammats för en mer seriös medborgarjournalistik. Flashback saknar utgivningsbevis och ansvarig utgivare. ",1,15
2202,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742757-ZONE1146015846,7,Drottning Silvia avslöjar i en TT-intervju inför sin 75-årsdag att hon inte planerar att gå i pension.tt,1,16
2200,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742755-ZONE1146015815,7,"• Statskontoret lämnade på fredagen sin rapport med titeln ”När planeringen möter verkligheten” till försvarsministern. Hern gav i februari i år uppdraget att granska försvarsekonomin när Försvarsmakten begärde extra tillskott på 18 miljarder kronor för åren 2019-2021. I och med den budget som riksdagen beslutade örn på onsdagen så får Försvarsmakten de närmaste åren sina begärda extra tillskott örn 3, 5 och 10 miljarder kronor åren 2019-2021. Men det blir en kort respit. ",1,17
2201,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742755-ZONE1146015813,7,"Försvarsmakten och regeringen kritiseras för dålig styrning av försvarets ekonomi i en ny rapport från statskontoret. Både myndigheter och regeringen borde vidta en rad åtgärder så att planering och budget stämmer med verkligheten. - Det är viktigt att vi kommer i gång med det här så fort som möjligt, säger försvarsminister Peter Hultqvist, S. ",1,17
2203,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742756-ZONE1146015805,7,"KU-ledamoten Jonas Millard har tidigare sagt till DN att han ”inte kommer ihåg” örn han har skrivit inläggen från kontot som handlar örn tips om hur man ska gå till väga för att köpa sex i Thailand. Han vill heller inte kommentera om han själv har köpt sex utomlands och tycker att prostitution är en ”komplicerad fråga”. Vad anser du örn Jonas Millards inställning till sexköp? -Det kan jag inte kommentera utan att ha pratat närmare med honom, säger gruppledaren Mattias Karlsson. ",1,12
2198,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742757-ZONE1146015849,7,"Skott avlossades mot ett radhus i södra Malmö under natten till fredagen. Flera personer befann sig i huset men ingen kom till skada, uppger polisen på sin hemsida. Polisen larmades vid 01-tiden efter att det hörts höga smällar. Bostadens dörr har skadats av skottlossningen, enligt polisen. Händelsen utreds som mordförsök. ",1,18
2197,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742757-ZONE1146015845,7,"tt Så länge jag och kungen orkar, så fortsätter vi. ",1,16
2176,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742755-ZONE1146015817,7,"Gång på gång har det nämligen visat sig att försvarsbudgeten inte hålls. Det som politikerna beslutat örn kostar mer än väntat. Militärer talar gärna örn att försvarsbesluten är underfinansierade medan politiker ifrågasätter hur militärerna räknar. Statskontorets rapport har undertiteln ”Försvarsmaktens interna ledning, styrning och uppföljning”.ning”. Men rapporten visar att det finns brister i hela ”styrkedjan”, från riksdag och regering till Försvarsmakten och Försvarets materielverk. Försvarsmaktens underlag inför den årliga statsbudgeten måste styras upp och bli bättre så att resurserna används effektivt, enligt Statskontoret. Regeringen ",1,17
2205,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742756-ZONE1146015794,7,"möter ska ha ett gott omdöme och jag tycker inte att kvinnohat hör hemma i riksdagen, säger Sjöstedt. Laila Naraghi (S) är liksom Millard ordinarie ledamot i KU och tycker att hennes KU-kollegas förklaring är ”långsökt”. -Jag blir förbannad. Men det är inte första gången vi ser att SD-företrädare beter sig så här. Så jag skulle vilja veta vad SD sitter på för information som gör att de inte agerar, säger Laila Naraghi. ",1,12
2206,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742756-ZONE1146015808,7,"Ebba Hermansson som är Sverigedemokraternas jämställdhetspolitiska talesperson vill inte kommentera uppgifterna som framkommit om Jonas Millard. -Jag tycker att det får ligga på andra instanser inom partiet att kommentera det. Jag kommenterar inte ärendet vidare, säger hon. Alexandra Carlsson Tenitskaja Hugo Ewald ",1,12
2199,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742755-ZONE1146015820,7,"borde också vara tydligare i vilka förväntningar man har. Försvarsdepartementets kontakter med Försvarsmakten ”bör systematiseras”,seras”, föreslås i rapporten. Ekonomistymingsverket visade i en rapport för en månad sedan att försvarsanslaget borde höjas med ytterligare 3-4 miljarder kronor per år. Totalt saknas det 88 miljarder kronor fram till år 2025 för materiel är som är inköpt eller ingår i planerna. En förklaring till det är ett stort ”materielberg” med uppskjutna investeringar på totalt 168 miljarder kronor fram till 2030, enligt den materielutredning som lades fram i februari. -Jag har sett det som viktigt att ta upp gamla, nedärvda, problem i förvarssektorn till ytan för att vi ska kunna utveckla styrningen och tackla de ekonomiska problemen. Vi har ingen anledning att dölja något eller sopa något under mattan, säger Peter Hultqvist. Det nya med rapporten är att den också pekar på problem med regeringens styrning? - Det är klart att vi också måste utveckla vårt sätt att jobba på. Helt klart. Men då är det bra att få en sådan här genomlysning från statskontorets sida. Det här är ett så omfattande arbete så man ska inte förlora tid, utan försöka vidta åtgärder så fort som det är möjligt. Kan en övergångsregering göra det? -Jag tror det är en fråga för en regering som kan verka med full kraft. Samtidigt tar vi ju emot den här rapporten nu så försvarsdepartementet kan internt bölja bearbeta frågorna redan nu, svarar försvarsministern. ",1,17
2204,dark-10747121_part01_page007.jpg,https://datalab.kb.se/dark-10747121#1-7-ARTICLE74742756-ZONE1146015797,7,"Sverigedemokraternas gruppledare Mattias Karlsson vill ”inte spekulera utan att ha satt sig in”. -Förutom att jag har förstått att det är ställt bortom allt rimligt tvivel att det är flera användare på det här kontot. Det finns inga belägg för att han har skrivit det här, säger Karlsson. Jonas Millard har skrivit från kontot under i stort sett hela dess aktiva tid. -Ja, men det finns inga belägg för att han har skrivit de grova inläggen. ",1,12
2224,dark-10747121_part01_page008.jpg,https://datalab.kb.se/dark-10747121#1-8-ARTICLE74742838-ZONE1146016005,8,"ansvar för att Sverige ska kunna få en regering. Men någon samlingsregering är varken S eller M intresserade av i nuläget. Relationerna mellan allianspartierna har under veckan som C och L förhandlat med S och MP beskrivits som kyliga. Men nu har alliansledarna återupptagit kontakten. -Utifrån mitt perspektiv finns samarbetet mellan våra fyra partier fortsatt, säger Lööf. Liberalernas partiledare Jan Björklund stänger heller inga dörrar men säger att invändningarna mot att släppa fram Ulf Kristersson är samma som tidigare. -Örn förslaget läggs fram kommer vi pröva det på vårt partiråd. Vi har inga invändningar mot Ulf Kristersson. Invändningarna handlar örn att SD skulle kunna komma att få en oönskat stark maktställning. ",1,19
2225,dark-10747121_part01_page008.jpg,https://datalab.kb.se/dark-10747121#1-8-ARTICLE74742838-ZONE1146016002,8,"Om talmannens förslag till statsminister röstas ner fyra gånger ska han utlysa nyval. En övergångsregering får inte utlysa ett extraval. Blir det aktuellt kommer datumet för ett sådant att beslutas av talmannen i samråd med Valmyndigheten. Ett sådant extraval ska hållas inom tre månader, så länge inte ett ordinarie riksdagsval ska hållas inom tre månader. Ett eventuellt extraval skulle kosta ungefär lika mycket som ett ordinarie val. Det vill säga omkring 400 miljoner kronor. ",1,19
2226,dark-10747121_part01_page008.jpg,https://datalab.kb.se/dark-10747121#1-8-ARTICLE74742838-ZONE1146015992,8,"Nu har C och L röstat nej till både Moderaternas och Socialdemokraternas statsministerkandidat. Trots det stänger varken Annie Lööf eller Jan Björklund dörren åt något håll. -Vi är som sagt fortsatt beredda att ta ansvar och vara konstruktiva. Det är lite av Centerpartiets dna säger Centerledaren som svar på frågan örn hon utesluter fortsatta förhandlingar med S. Både Löfven och Kristersson har sagt att de står till fortsatt förfogande för talmannen men också att de är redo att ta upp samtalen med C och L. Löfven har öppnat för andra konstellationer utan att närmare specificera hur de skulle kunna se ut och M-ledaren står fast vid förslaget örn 3-2-1 - en regering med ett eller flera allianspartier. - Vi har en borgerlig budet sedan några dagar tillbaka, vilket också stärker förutsättningarna, säger Ulf Kristersson (M). Annie Lööf vill inte svara på under vilka förutsättningar Centern skulle släppa fram M-ledaren som statsminister. Efter talmannens besked örn hur han vill gå vidare väntar interna processer i Centern, säger hon. - Det som är min inriktning framåt är att S och M, de två stora partierna behöver ta gemensamt ",1,19
